1,0.023333333432674408
2,0.023333333432674408
3,0.023333333432674408
4,0.02222222276031971
5,0.023333333432674408
6,0.02222222276031971
7,0.02222222276031971
8,0.033333332277834415
9,0.023333333432674408
10,0.02555555570870638
11,0.052222222089767456
12,0.02222222276031971
13,0.06555555574595928
14,0.06222222372889519
15,0.03111111093312502
16,0.1133333332836628
17,0.035555556416511536
18,0.042222222313284874
19,0.028888889588415623
20,0.03000000026077032
21,0.03222222160547972
22,0.14666666835546494
23,0.026666666381061077
24,0.0533333346247673
25,0.04333333391696215
26,0.04777777940034866
27,0.09333333373069763
28,0.1133333370089531
29,0.1433333307504654
30,0.12333333678543568
31,0.057777779176831245
32,0.09333333000540733
33,0.06444444321095943
34,0.054444446228444576
35,0.035555554553866386
36,0.13111111521720886
37,0.08111111260950565
38,0.15111111477017403
39,0.17000000551342964
40,0.27222222089767456
41,0.15777777507901192
42,0.337777778506279
43,0.04333333298563957
44,0.0811111107468605
45,0.15888889506459236
46,0.05111111048609018
47,0.2799999937415123
48,0.08555555529892445
49,0.20222221687436104
50,0.15333333238959312
51,0.39666666090488434
52,0.1588888894766569
53,0.20888889208436012
54,0.15777777880430222
55,0.07222222350537777
56,0.2800000011920929
57,0.07333333231508732
58,0.39000000804662704
59,0.4077777713537216
60,0.526666671037674
61,0.4044444411993027
62,0.18888888880610466
63,0.15444444864988327
64,0.3477777764201164
65,0.4622222110629082
66,0.33666667342185974
67,0.3122222274541855
68,0.17444444447755814
69,0.5033333152532578
70,0.32999999821186066
71,0.4877777695655823
72,0.41777779161930084
73,0.5844444334506989
74,0.43888889998197556
75,0.5833333134651184
76,0.36666667461395264
77,0.47777777910232544
78,0.4955555498600006
79,0.4844444543123245
80,0.5566666722297668
81,0.6055555641651154
82,0.3822222352027893
83,0.5877777934074402
84,0.5400000214576721
85,0.6200000047683716
86,0.33222223073244095
87,0.3700000047683716
88,0.4811111241579056
89,0.7666666507720947
90,0.7055555582046509
91,0.7400000095367432
92,0.644444465637207
93,0.6411111056804657
94,0.6033333241939545
95,0.5355555415153503
96,0.5766666531562805
97,0.5900000035762787
98,0.526666671037674
99,0.4811111092567444
100,0.6688888967037201
101,0.6266666650772095
102,0.6055555641651154
103,0.38777777552604675
104,0.16555555164813995
105,0.597777783870697
106,0.6800000071525574
107,0.6544444561004639
108,0.6377777755260468
109,0.6833333373069763
110,0.6888889074325562
111,0.7122222185134888
112,0.6355555653572083
113,0.7444444298744202
114,0.7833333313465118
115,0.6444444358348846
116,0.7311111092567444
117,0.47111111879348755
118,0.45222222805023193
119,0.7033333480358124
120,0.7422222197055817
121,0.5744444280862808
122,0.7800000011920929
123,0.7400000095367432
124,0.58444444835186
125,0.7411110997200012
126,0.6911111176013947
127,0.7066666781902313
128,0.7111110985279083
129,0.7433333396911621
130,0.6733333170413971
131,0.7933333516120911
132,0.801111102104187
133,0.726666659116745
134,0.8166666626930237
135,0.5566666722297668
136,0.8033333420753479
137,0.7488888800144196
138,0.7422222197055817
139,0.5855555534362793
140,0.7255555689334869
141,0.8077777624130249
142,0.7344444394111633
143,0.7922222018241882
144,0.7688888907432556
145,0.804444432258606
146,0.7633333504199982
147,0.8255555629730225
148,0.776666671037674
149,0.7411111295223236
150,0.8155555427074432
151,0.7744444608688354
152,0.8144444227218628
153,0.7188888788223267
154,0.7866666615009308
155,0.6822222173213959
156,0.6400000154972076
157,0.6144444495439529
158,0.8133333325386047
159,0.8033333122730255
160,0.7444444298744202
161,0.7544444501399994
162,0.75
163,0.7988888919353485
164,0.7488888800144196
165,0.7755555510520935
166,0.7611111104488373
167,0.8166666924953461
168,0.8111111223697662
169,0.776666671037674
170,0.7977777719497681
171,0.8188889026641846
172,0.7911111116409302
173,0.7666666507720947
174,0.8333333432674408
175,0.827777773141861
176,0.7688888907432556
177,0.7755555510520935
178,0.6966666579246521
179,0.8066666722297668
180,0.8255555331707001
181,0.827777773141861
182,0.8177777826786041
183,0.8366666734218597
184,0.8266666531562805
185,0.8688888847827911
186,0.8366666734218597
187,0.7855555415153503
188,0.7977777719497681
189,0.8333333432674408
190,0.8611111044883728
191,0.8022222220897675
192,0.7088888883590698
193,0.8566666841506958
194,0.8077777624130249
195,0.8433333337306976
196,0.7977777719497681
197,0.827777773141861
198,0.804444432258606
199,0.8077777624130249
200,0.8366666734218597
